thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
000977.SZ,20220331,52844889638.72,69.9334,323909680.76,17276883283.57,36956253083.47,15888636555.25,上游
002463.SZ,20220331,12068996604.0,38.1897,249569154.0,1917245532.0,4609112730.0,7459883874.0,上游
300476.SZ,20220331,15071000168.96,57.192,202101423.68,2028502935.29,8619401432.36,6451598736.6,上游
600183.SH,20220331,26126982009.47,41.0875,506593492.93,4767684604.18,10734913410.32,15392068599.15,上游
688981.SH,20220331,238105885000.0,29.741,3618723000.0,11854010000.0,70815167000.0,167290718000.0,上游
002371.SZ,20220331,31792256182.09,44.6418,246890999.76,2135734862.37,14192637958.59,17599618223.5,上游
688012.SH,20220331,16957460264.09,16.8917,117031907.54,949143575.28,2864411629.9,14093048634.19,上游
300223.SZ,20220331,11518818051.56,8.8252,230586332.7,1413553942.45,1016564336.56,10502253715.0,上游
603986.SH,20220331,15839585243.91,10.2596,685901730.96,2229810940.28,1625084605.33,14214500638.58,上游
688256.SH,20220630,6224142928.7,10.6032,-642385621.35,171783593.74,659955312.06,5564187616.64,上游
688041.SH,20220630,11092446413.31,36.1895,684104348.03,2529731562.79,4014296240.79,7078150172.52,上游
603019.SH,20220630,26359541066.72,48.2283,507177902.37,5022823726.45,12712770179.21,13646770887.51,上游
002049.SZ,20220630,13142814971.3,36.6361,1203990571.25,2904816817.52,4815019035.45,8327795935.85,上游
688008.SH,20220630,10354430040.39,12.6262,680957071.06,1927334132.29,1307370913.55,9047059126.84,上游
300474.SZ,20220630,3604492366.07,17.8908,124729742.99,543874510.45,644871955.47,2959620410.6,上游
300308.SZ,20220630,16752720771.4,29.524,489645170.64,4231043830.5,4946073722.68,11806647048.72,上游
